Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Sesong;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;6707;6050;7364;20,9;91;19;72;0;100;Totalt i retning Tromsø;6288;419;168;137;105;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;6620;6001;7239;20,9;91;19;72;6;99,9;Totalt i retning Larseng;6355;259;94;131;25;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-09-01T00:00+02:00;2020-12-01T00:00+01:00;2020;Høst;13326;12050;14602;20,9;91;19;72;5;100;Totalt;12643;678;262;269;129;18;18;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;6414;6118;6710;100;90;90;0;5;99,9;1;6197;212;85;97;24;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;6505;6197;6813;100;90;90;0;0;100;2;6147;358;151;101;100;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;6505;6197;6813;100;90;90;0;0;100;Totalt i retning Tromsø;6146;358;151;101;100;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;6414;6118;6710;100;90;90;0;5;99,9;Totalt i retning Larseng;6198;212;85;97;24;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2020-12-01T00:00+01:00;2021-03-01T00:00+01:00;2021;Vinter;12920;12316;13524;100;90;90;0;6;100;Totalt;12344;570;236;198;124;12;12;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;6797;6498;7096;100;92;92;0;3;100;1;6527;267;103;132;23;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;6885;6570;7200;100;92;92;0;0;100;2;6481;403;155;138;100;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;6885;6570;7200;100;92;92;0;1;100;Totalt i retning Tromsø;6481;403;155;138;100;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;6797;6498;7096;100;92;92;0;3;100;Totalt i retning Larseng;6527;267;103;132;23;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-03-01T00:00+01:00;2021-06-01T00:00+02:00;2021;Vår;13682;13068;14296;100;92;92;0;4;100;Totalt;13008;670;259;270;123;18;18;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;7091;6825;7357;100;92;92;0;1;100;1;6720;369;136;196;30;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;7190;6911;7469;100;92;92;0;2;100;2;6699;489;186;203;92;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;7189;6910;7468;100;92;92;0;1;100;Totalt i retning Tromsø;6699;489;186;203;92;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;7092;6826;7358;100;92;92;0;2;100;Totalt i retning Larseng;6721;369;136;196;30;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-06-01T00:00+02:00;2021-09-01T00:00+02:00;2021;Sommer;14281;13737;14825;100;92;92;0;3;100;Totalt;13420;858;322;399;121;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;7130;6897;7363;100;91;91;0;5;99,9;1;6807;318;121;156;31;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;7234;6987;7481;100;91;91;0;0;100;2;6762;472;185;164;113;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;7234;6987;7481;100;91;91;0;1;100;Totalt i retning Tromsø;6761;472;185;164;113;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;7131;6898;7364;100;91;91;0;5;99,9;Totalt i retning Larseng;6808;318;121;156;31;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-09-01T00:00+02:00;2021-12-01T00:00+01:00;2021;Høst;14364;13884;14844;100;91;91;0;5;100;Totalt;13569;790;306;321;144;19;19;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;6338;6068;6608;100;90;90;0;3;100;1;6110;226;91;101;29;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;6431;6152;6710;100;90;90;0;0;100;2;6047;383;160;104;113;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;6430;6151;6709;100;90;90;0;0;100;Totalt i retning Tromsø;6047;383;160;104;113;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;6339;6069;6609;100;90;90;0;3;100;Totalt i retning Larseng;6110;226;91;101;29;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2021-12-01T00:00+01:00;2022-03-01T00:00+01:00;2022;Vinter;12770;12221;13319;100;90;90;0;4;100;Totalt;12157;609;251;205;142;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;6733;6471;6995;100;92;92;0;4;99,9;1;6466;263;107;115;32;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;6829;6558;7100;100;92;92;0;1;100;2;6422;406;164;119;115;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;6829;6558;7100;100;92;92;0;1;100;Totalt i retning Tromsø;6422;406;164;119;115;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;6733;6471;6995;100;92;92;0;4;99,9;Totalt i retning Larseng;6466;263;107;115;32;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-06-01T00:00+02:00;2022;Vår;13562;13029;14095;100;92;92;0;5;100;Totalt;12889;669;271;234;147;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6628;6368;6888;100;92;92;0;3;100;1;6280;346;132;172;34;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6752;6480;7024;100;92;92;0;3;100;2;6292;458;172;177;100;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6751;6479;7023;100;92;92;0;3;100;Totalt i retning Tromsø;6291;458;172;177;100;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;6629;6369;6889;100;92;92;0;3;100;Totalt i retning Larseng;6280;346;132;172;34;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-09-01T00:00+02:00;2022;Sommer;13380;12848;13912;100;92;92;0;6;100;Totalt;12571;803;304;349;134;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;6916;6700;7132;96,7;91;88;3;7;99,9;1;6607;302;109;144;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;7022;6795;7249;96,7;91;88;3;1;100;2;6601;419;137;146;126;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;7021;6794;7248;96,7;91;88;3;1;100;Totalt i retning Tromsø;6601;419;137;146;126;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;6916;6700;7132;96,7;91;88;3;6;99,9;Totalt i retning Larseng;6608;302;109;144;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-12-01T00:00+01:00;2022;Høst;13937;13494;14380;96,7;91;88;3;7;99,9;Totalt;13209;721;246;290;167;19;19;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-03-01T00:00+01:00;2023;Vinter;6060;5815;6305;100;90;90;0;5;99,9;1;5845;210;85;89;30;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-03-01T00:00+01:00;2023;Vinter;6153;5900;6406;100;90;90;0;1;100;2;5832;321;109;91;116;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-03-01T00:00+01:00;2023;Vinter;6152;5898;6406;100;90;90;0;1;100;Totalt i retning Tromsø;5831;321;109;91;116;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-03-01T00:00+01:00;2023;Vinter;6060;5815;6305;100;90;90;0;5;99,9;Totalt i retning Larseng;5845;210;85;90;30;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-03-01T00:00+01:00;2023;Vinter;12212;11713;12711;100;90;90;0;5;100;Totalt;11676;531;194;180;146;10;10;0
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2012-12-01T00:00+01:00;2013-03-01T00:00+01:00;2013;Vinter;4618;-;-;-;-;-;-;-;-;1;4346;272;64;104;52;52;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2012-12-01T00:00+01:00;2013-03-01T00:00+01:00;2013;Vinter;4617;-;-;-;-;-;-;-;-;2;4343;274;67;102;52;53;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2012-12-01T00:00+01:00;2013-03-01T00:00+01:00;2013;Vinter;4617;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4343;274;67;102;52;53;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2012-12-01T00:00+01:00;2013-03-01T00:00+01:00;2013;Vinter;4618;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4346;272;64;104;52;52;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2012-12-01T00:00+01:00;2013-03-01T00:00+01:00;2013;Vinter;9235;-;-;-;-;-;-;-;-;Totalt;8689;546;131;206;104;105;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-03-01T00:00+01:00;2013-06-01T00:00+02:00;2013;Vår;4954;-;-;-;-;-;-;-;-;1;4625;329;87;131;54;57;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-03-01T00:00+01:00;2013-06-01T00:00+02:00;2013;Vår;4950;-;-;-;-;-;-;-;-;2;4620;330;89;129;56;56;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-03-01T00:00+01:00;2013-06-01T00:00+02:00;2013;Vår;4950;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4620;330;89;129;56;56;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-03-01T00:00+01:00;2013-06-01T00:00+02:00;2013;Vår;4954;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4625;329;87;131;54;57;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-03-01T00:00+01:00;2013-06-01T00:00+02:00;2013;Vår;9904;-;-;-;-;-;-;-;-;Totalt;9245;659;176;260;110;113;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-06-01T00:00+02:00;2013-09-01T00:00+02:00;2013;Sommer;5410;-;-;-;-;-;-;-;-;1;4939;471;142;195;75;59;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-06-01T00:00+02:00;2013-09-01T00:00+02:00;2013;Sommer;5444;-;-;-;-;-;-;-;-;2;4984;460;138;191;76;55;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-06-01T00:00+02:00;2013-09-01T00:00+02:00;2013;Sommer;5444;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4984;460;138;191;76;55;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-06-01T00:00+02:00;2013-09-01T00:00+02:00;2013;Sommer;5410;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4939;471;142;195;75;59;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-06-01T00:00+02:00;2013-09-01T00:00+02:00;2013;Sommer;10854;-;-;-;-;-;-;-;-;Totalt;9923;931;280;386;151;114;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-09-01T00:00+02:00;2013-12-01T00:00+01:00;2013;Høst;5220;-;-;-;-;-;-;-;-;1;4846;374;106;144;72;52;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-09-01T00:00+02:00;2013-12-01T00:00+01:00;2013;Høst;5236;-;-;-;-;-;-;-;-;2;4866;370;104;142;71;53;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-09-01T00:00+02:00;2013-12-01T00:00+01:00;2013;Høst;5236;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4866;370;104;142;71;53;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-09-01T00:00+02:00;2013-12-01T00:00+01:00;2013;Høst;5220;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4846;374;106;144;72;52;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-09-01T00:00+02:00;2013-12-01T00:00+01:00;2013;Høst;10456;-;-;-;-;-;-;-;-;Totalt;9712;744;210;286;143;105;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-12-01T00:00+01:00;2014-03-01T00:00+01:00;2014;Vinter;4882;-;-;-;-;-;-;-;-;1;4597;285;70;105;63;47;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-12-01T00:00+01:00;2014-03-01T00:00+01:00;2014;Vinter;4876;-;-;-;-;-;-;-;-;2;4596;280;71;101;63;45;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-12-01T00:00+01:00;2014-03-01T00:00+01:00;2014;Vinter;4876;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4596;280;71;101;63;45;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-12-01T00:00+01:00;2014-03-01T00:00+01:00;2014;Vinter;4882;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4597;285;70;105;63;47;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2013-12-01T00:00+01:00;2014-03-01T00:00+01:00;2014;Vinter;9758;-;-;-;-;-;-;-;-;Totalt;9193;565;141;206;126;92;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-03-01T00:00+01:00;2014-06-01T00:00+02:00;2014;Vår;5095;-;-;-;-;-;-;-;-;1;4777;318;83;125;62;48;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-03-01T00:00+01:00;2014-06-01T00:00+02:00;2014;Vår;5099;-;-;-;-;-;-;-;-;2;4781;318;84;123;63;48;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-03-01T00:00+01:00;2014-06-01T00:00+02:00;2014;Vår;5099;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4781;318;84;123;63;48;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-03-01T00:00+01:00;2014-06-01T00:00+02:00;2014;Vår;5095;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4777;318;83;125;62;48;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-03-01T00:00+01:00;2014-06-01T00:00+02:00;2014;Vår;10194;-;-;-;-;-;-;-;-;Totalt;9558;636;167;248;125;96;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-06-01T00:00+02:00;2014-09-01T00:00+02:00;2014;Sommer;5471;-;-;-;-;-;-;-;-;1;4992;479;150;197;80;52;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-06-01T00:00+02:00;2014-09-01T00:00+02:00;2014;Sommer;5526;-;-;-;-;-;-;-;-;2;5053;473;150;192;82;49;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-06-01T00:00+02:00;2014-09-01T00:00+02:00;2014;Sommer;5526;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;5053;473;150;192;82;49;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-06-01T00:00+02:00;2014-09-01T00:00+02:00;2014;Sommer;5471;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4992;479;150;197;80;52;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-06-01T00:00+02:00;2014-09-01T00:00+02:00;2014;Sommer;10997;-;-;-;-;-;-;-;-;Totalt;10045;952;300;389;162;101;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-09-01T00:00+02:00;2014-12-01T00:00+01:00;2014;Høst;5444;-;-;-;-;-;-;-;-;1;5054;390;107;156;70;57;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-09-01T00:00+02:00;2014-12-01T00:00+01:00;2014;Høst;5457;-;-;-;-;-;-;-;-;2;5075;382;106;150;71;55;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-09-01T00:00+02:00;2014-12-01T00:00+01:00;2014;Høst;5457;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;5075;382;106;150;71;55;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-09-01T00:00+02:00;2014-12-01T00:00+01:00;2014;Høst;5444;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;5054;390;107;156;70;57;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-09-01T00:00+02:00;2014-12-01T00:00+01:00;2014;Høst;10901;-;-;-;-;-;-;-;-;Totalt;10129;772;213;306;141;112;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-12-01T00:00+01:00;2015-03-01T00:00+01:00;2015;Vinter;4891;-;-;-;-;-;-;-;-;1;4601;290;71;111;65;43;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-12-01T00:00+01:00;2015-03-01T00:00+01:00;2015;Vinter;4886;-;-;-;-;-;-;-;-;2;4604;282;72;104;63;43;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-12-01T00:00+01:00;2015-03-01T00:00+01:00;2015;Vinter;4886;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4604;282;72;104;63;43;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-12-01T00:00+01:00;2015-03-01T00:00+01:00;2015;Vinter;4891;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4601;290;71;111;65;43;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2014-12-01T00:00+01:00;2015-03-01T00:00+01:00;2015;Vinter;9777;-;-;-;-;-;-;-;-;Totalt;9205;572;143;215;128;86;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-03-01T00:00+01:00;2015-06-01T00:00+02:00;2015;Vår;5372;-;-;-;-;-;-;-;-;1;5026;346;90;137;69;50;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-03-01T00:00+01:00;2015-06-01T00:00+02:00;2015;Vår;5408;-;-;-;-;-;-;-;-;2;5061;347;89;139;70;49;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-03-01T00:00+01:00;2015-06-01T00:00+02:00;2015;Vår;5408;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;5061;347;89;139;70;49;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-03-01T00:00+01:00;2015-06-01T00:00+02:00;2015;Vår;5372;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;5026;346;90;137;69;50;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-03-01T00:00+01:00;2015-06-01T00:00+02:00;2015;Vår;10780;-;-;-;-;-;-;-;-;Totalt;10087;693;179;276;139;99;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-06-01T00:00+02:00;2015-09-01T00:00+02:00;2015;Sommer;5766;-;-;-;-;-;-;-;-;1;5269;497;152;206;84;55;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-06-01T00:00+02:00;2015-09-01T00:00+02:00;2015;Sommer;5795;-;-;-;-;-;-;-;-;2;5310;485;150;199;83;53;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-06-01T00:00+02:00;2015-09-01T00:00+02:00;2015;Sommer;5795;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;5310;485;150;199;83;53;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-06-01T00:00+02:00;2015-09-01T00:00+02:00;2015;Sommer;5766;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;5269;497;152;206;84;55;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-06-01T00:00+02:00;2015-09-01T00:00+02:00;2015;Sommer;11561;-;-;-;-;-;-;-;-;Totalt;10579;982;302;405;167;108;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-09-01T00:00+02:00;2015-12-01T00:00+01:00;2015;Høst;5682;-;-;-;-;-;-;-;-;1;5251;431;121;171;77;62;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-09-01T00:00+02:00;2015-12-01T00:00+01:00;2015;Høst;5699;-;-;-;-;-;-;-;-;2;5273;426;122;161;81;62;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-09-01T00:00+02:00;2015-12-01T00:00+01:00;2015;Høst;5699;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;5273;426;122;161;81;62;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-09-01T00:00+02:00;2015-12-01T00:00+01:00;2015;Høst;5682;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;5251;431;121;171;77;62;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-09-01T00:00+02:00;2015-12-01T00:00+01:00;2015;Høst;11381;-;-;-;-;-;-;-;-;Totalt;10524;857;243;332;158;124;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-12-01T00:00+01:00;2016-03-01T00:00+01:00;2016;Vinter;5109;-;-;-;-;-;-;-;-;1;4744;365;84;141;33;107;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-12-01T00:00+01:00;2016-03-01T00:00+01:00;2016;Vinter;5122;-;-;-;-;-;-;-;-;2;4750;372;85;144;34;109;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-12-01T00:00+01:00;2016-03-01T00:00+01:00;2016;Vinter;5122;-;-;-;-;-;-;-;-;Totalt i retning Tromsø;4750;372;85;144;34;109;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-12-01T00:00+01:00;2016-03-01T00:00+01:00;2016;Vinter;5109;-;-;-;-;-;-;-;-;Totalt i retning Fagernes;4744;365;84;141;33;107;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2015-12-01T00:00+01:00;2016-03-01T00:00+01:00;2016;Vinter;10231;-;-;-;-;-;-;-;-;Totalt;9494;737;169;285;67;216;-;-
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-03-01T00:00+01:00;2016-06-01T00:00+02:00;2016;Vår;5462;5196;5728;94,7;92;88;4;0;100;1;5039;423;104;176;32;111;108;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-03-01T00:00+01:00;2016-06-01T00:00+02:00;2016;Vår;5535;5339;5731;94,7;92;88;4;1;100;2;5101;433;107;181;34;112;109;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-03-01T00:00+01:00;2016-06-01T00:00+02:00;2016;Vår;5462;5196;5728;94,7;92;88;4;0;100;Totalt i retning Fagernes;5039;423;104;176;32;111;108;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-03-01T00:00+01:00;2016-06-01T00:00+02:00;2016;Vår;5536;5340;5732;94,7;92;88;4;1;100;Totalt i retning Tromsø;5101;433;107;181;34;112;109;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-03-01T00:00+01:00;2016-06-01T00:00+02:00;2016;Vår;10998;10573;11423;94,7;92;88;4;2;100;Totalt;10140;856;211;356;66;223;217;6
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-06-01T00:00+02:00;2016-09-01T00:00+02:00;2016;Sommer;5894;5663;6125;100;92;92;0;2;100;1;5293;600;163;258;52;126;123;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-06-01T00:00+02:00;2016-09-01T00:00+02:00;2016;Sommer;5945;5790;6100;100;92;92;0;5;99,9;2;5334;607;169;259;52;126;123;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-06-01T00:00+02:00;2016-09-01T00:00+02:00;2016;Sommer;5896;5665;6127;100;92;92;0;2;100;Totalt i retning Fagernes;5295;600;163;258;52;126;123;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-06-01T00:00+02:00;2016-09-01T00:00+02:00;2016;Sommer;5943;5788;6098;100;92;92;0;4;99,9;Totalt i retning Tromsø;5332;606;169;259;52;126;123;3
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-06-01T00:00+02:00;2016-09-01T00:00+02:00;2016;Sommer;11839;11484;12194;100;92;92;0;6;99,9;Totalt;10627;1206;332;517;104;253;246;7
85147V1201967;HUNGEREN;EV8 S3D1 m1048;2016-09-01T00:00+02:00;2016-12-01T00:00+01:00;2016;Høst;5826;5600;6052;100;91;91;0;1;100;1;5323;502;118;215;38;131;127;4
